date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20210316,7945,0.36,8135,3.68,8355,0.36,9,False,True,True,A2,sub-A,17.57,4.31,7.53,8086.33,79.85,57.32,1.828,0.419,13.72,7615,0.16,8115,6.73,8815,-0.28,True
20210316,72895,22.36,73545,218.81,75755,21.92,2,False,True,False,B2,B2,16.36,540.5,173.29,73232.58,230.99,902.98,18.289,0.996,2328.93,71815,1.66,73575,232.17,77095,6.35,True
20210316,6795,1.32,6925,15.57,7255,1.59,8,False,False,False,A3,A1,16.89,30.85,14.18,6871.71,47.71,130.11,1.62,0.927,51.45,6295,-2.75,6935,16.56,7495,0.38,True
20210316,60135,0.83,60425,8.51,61385,0.84,18,False,False,True,A2,sub-A,21.26,20.44,6.85,60289.54,103.74,388.32,2.501,0.72,69.81,59695,0.19,60455,11.13,62335,-0.47,True
20210316,57855,0.59,58905,5.85,59575,3.09,12,False,False,True,A2,sub-A,18.38,7.83,8.42,58575.0,431.38,503.16,2.411,0.56,103.55,57775,-0.12,59065,9.11,59575,6.13,True
20210316,45885,0.53,46695,4.33,47575,1.89,17,False,False,True,A2,sub-A,19.83,8.25,4.06,46335.52,316.68,807.51,2.503,0.51,77.33,44335,-1.46,46705,7.77,47575,4.3,True
20210316,3915,0.39,4705,3.9,6145,0.39,19,False,False,True,A2,sub-A,16.98,6.03,4.51,4412.76,311.17,521.08,2.349,0.424,71.85,3295,-0.65,4665,7.29,6175,2.91,True
20210316,28205,0.54,28995,5.56,29795,0.54,20,False,True,True,A2,sub-A,16.23,5.75,26.37,28900.28,355.91,97.2,2.534,0.606,81.07,28015,2.42,28785,9.17,31855,1.63,True
20210316,26665,0.41,26955,4.11,27895,0.67,14,False,True,True,A2,sub-A,16.11,11.91,3.02,26807.51,98.77,488.67,1.734,0.511,43.23,25975,0.1,26965,6.79,27895,1.94,True
20210316,21655,6.28,22605,8.92,25065,0.89,23,False,True,True,A2,sub-A,14.01,9.09,57.69,22394.93,1119.03,220.94,2.368,0.842,261.21,21655,4.82,22095,12.58,25855,2.5,True
20210315,75045,0.71,75445,6.98,76155,0.7,19,False,True,True,A2,sub-A,18.78,10.55,8.31,75300.56,159.67,254.02,2.472,0.657,61.78,74095,-1.33,75465,10.4,76855,-2.03,True
20210315,69375,0.83,69545,9.41,69945,0.95,24,False,False,True,A2,sub-A,20.1,18.15,8.74,69471.91,60.86,158.37,2.982,0.571,39.29,68215,0.18,69525,12.35,71815,-5.04,True
20210315,64085,0.66,64465,6.92,66195,0.7,23,False,False,True,A2,sub-A,21.07,21.85,4.91,64273.6,129.36,721.25,3.388,0.564,97.5,63535,-0.08,64405,12.69,66775,-1.08,True
20210315,55,9.4,385,25.32,1555,2.54,24,False,False,False,A4,A2,20.69,48.38,23.69,178.08,179.11,458.39,2.996,0.955,258.31,55,14.29,385,30.56,3535,0.73,True
20210315,36125,21.93,36295,207.46,36985,20.5,1,False,False,False,B2,B2,20.92,592.62,153.4,36208.35,58.82,284.79,17.848,0.991,643.71,34015,-2.41,36285,221.86,38555,-4.79,True
20210315,14155,0.91,14315,9.48,14635,0.97,10,False,False,True,A2,sub-A,19.14,15.43,10.33,14256.52,63.26,118.39,2.119,0.791,34.38,13615,0.61,14335,11.71,14935,-0.07,True
20210315,10995,0.36,11825,3.79,12655,0.39,23,False,False,True,A2,sub-A,18.96,3.84,29.17,11765.16,381.19,62.96,2.322,0.439,58.28,10375,1.86,11975,7.82,13495,1.84,True
20210314,84795,0.68,85795,6.87,86095,5.71,10,False,False,True,A2,sub-A,20.27,6.95,55.42,85720.77,485.71,76.38,2.954,0.68,83.93,84535,-0.13,85955,10.43,86095,7.36,True
20210314,83765,0.78,83905,8.68,84105,0.82,13,False,True,True,A2,sub-A,20.59,11.33,13.19,83864.57,57.17,61.54,2.194,0.66,22.83,82495,2.35,83875,10.31,84415,1.77,True
20210314,76035,0.83,76315,8.25,77245,0.83,27,False,False,True,A2,sub-A,20.77,20.15,6.57,76180.73,99.04,380.67,3.115,0.603,67.74,75055,-2.57,76355,12.9,79015,-2.94,True
20210314,65665,0.91,66095,9.4,66745,0.95,30,False,True,True,A3,sub-A,21.26,12.83,13.11,65959.68,175.67,215.41,3.315,0.656,76.24,63535,-1.31,66005,13.13,68095,-0.88,True
20210314,52195,0.75,52495,7.82,53155,0.78,12,False,True,True,A2,sub-A,19.97,13.83,7.82,52374.33,113.57,251.72,3.045,0.663,53.3,52135,3.01,52485,11.13,54055,-0.62,True
20210314,50465,1.99,50885,19.02,51755,1.89,18,False,True,False,A3,A1,20.17,31.72,20.14,50719.86,164.4,324.6,4.254,0.893,171.18,49015,0.29,50835,22.67,52015,-3.64,True
20210314,49565,1.12,49835,12.1,52015,4.7,18,False,True,False,A3,A1,20.17,158.87,6.61,49667.72,75.35,2270.97,4.254,0.765,274.42,49015,0.29,49905,16.73,52015,0.21,True
20210314,42785,0.62,42885,6.06,43595,0.61,24,False,True,True,A2,sub-A,17.43,28.32,3.83,42829.76,32.68,302.57,2.37,0.429,32.14,41815,-2.08,42925,8.11,45415,-1.35,True
20210314,39105,0.35,40105,3.56,41695,0.74,23,False,False,True,A1,sub-A,16.43,6.32,3.54,39695.0,379.15,848.87,2.235,0.406,85.49,37975,0.49,39395,7.14,41695,0.62,True
20210314,31165,0.62,31535,6.22,32055,0.62,24,False,True,True,A2,sub-A,16.64,8.02,9.72,31427.85,155.34,160.59,2.162,0.575,47.13,30055,-0.61,31415,8.99,33655,-0.78,True
20210314,26935,0.4,27095,4.45,28255,1.38,13,False,True,True,A1,sub-A,15.42,42.1,2.5,26999.25,46.15,972.89,2.773,0.452,62.12,25975,1.95,26915,7.54,28255,0.53,True
20210314,25975,0.0,26785,7.67,27195,0.76,13,False,True,True,A2,sub-A,15.42,7.75,68.65,26760.0,188.07,26.59,2.773,0.69,49.28,25975,1.95,26915,13.47,28255,-0.85,True
20210314,13645,0.26,13705,3.95,14255,3.16,15,False,True,True,A1,sub-A,15.56,294.4,2.01,13665.1,13.26,2430.93,2.378,0.516,35.9,11935,-0.72,13985,7.38,14255,2.75,True
20210314,11935,0.0,13525,6.14,13745,0.63,15,False,True,True,A2,sub-A,15.56,6.2,54.16,13513.33,100.72,14.45,2.378,0.489,21.46,11935,-0.72,13555,7.7,14255,-0.41,True
20210313,84635,2.3,84765,19.97,85465,1.97,16,False,False,False,A3,A1,14.34,69.98,13.68,84695.85,45.43,291.15,2.402,0.913,113.67,83335,-2.14,84815,21.22,86095,0.22,True
20210313,76755,0.32,76935,3.17,77495,0.32,11,False,False,True,A1,sub-A,12.54,7.39,2.59,76849.26,63.97,228.66,1.428,0.39,22.16,76255,-0.26,77185,5.2,77815,0.81,True
20210313,67615,0.63,67745,5.46,67925,0.58,19,False,True,True,A1,sub-A,13.28,7.22,8.1,67701.12,53.7,59.94,1.703,0.418,16.62,66295,0.22,67715,7.87,68935,-0.16,True
20210313,435,0.44,1255,4.35,2205,0.44,23,False,False,True,A1,sub-A,15.21,4.97,9.8,1071.78,357.95,227.4,1.929,0.549,74.81,415,0.48,1335,8.17,3535,0.37,True
20210313,30055,0.71,30955,7.23,31865,0.73,21,False,True,True,A2,sub-A,13.87,7.4,41.83,30868.87,411.89,91.31,2.112,0.754,127.58,29815,0.56,31025,10.31,32455,-0.08,True
20210313,11875,0.99,11915,23.43,12155,2.36,30,False,True,False,A4,A2,17.03,110.66,14.79,11894.85,10.95,102.7,3.159,0.715,38.21,9295,1.25,11925,27.48,14095,-3.54,True
20210313,10815,1.68,11045,15.61,12085,1.57,30,False,True,False,A3,A1,17.03,48.62,11.14,10925.5,79.38,434.05,3.159,0.82,129.1,9295,1.25,11075,19.22,14095,-3.52,True
20210312,83145,4.14,83275,36.66,84045,3.63,15,False,False,False,A5,A3,18.03,145.38,24.18,83202.45,43.05,324.45,3.72,0.96,187.37,82495,1.27,83275,39.5,85135,-3.35,True
20210312,7795,1.6,9605,15.91,11845,1.6,36,False,False,False,A3,A1,15.51,19.07,29.95,9137.95,771.42,615.81,4.238,0.876,540.41,7375,1.43,9405,22.52,13135,0.19,True
20210312,75305,0.7,75505,6.71,76585,0.68,17,False,False,True,A2,sub-A,16.66,25.22,4.5,75395.07,65.13,457.87,2.507,0.611,61.62,74815,-0.62,75595,8.86,76975,0.4,True
20210312,68325,12.45,68775,125.88,71265,12.61,5,False,True,False,B1,B1,17.56,473.55,84.32,68535.69,148.95,1048.47,11.606,0.99,1590.59,67015,0.63,68715,126.74,74695,-0.35,True
20210312,67835,12.4,68045,108.75,70445,10.88,5,False,True,False,B1,B1,17.56,819.34,63.02,67915.66,63.3,1031.54,11.606,0.984,1237.01,67015,0.63,68065,116.81,74695,-0.66,True
20210312,44885,1.42,45555,13.96,46405,1.38,39,False,False,False,A3,A1,16.64,16.96,25.27,45375.44,284.45,239.27,3.002,0.84,174.62,43255,-0.66,45585,18.92,49015,-1.36,True
20210312,31395,0.53,31795,5.45,32595,0.55,24,False,True,True,A2,sub-A,15.68,8.97,5.85,31642.4,155.0,297.87,1.862,0.572,54.88,30655,3.09,31825,7.73,34255,-0.33,True
20210311,71175,0.37,72345,3.73,73695,0.37,38,False,False,True,A2,sub-A,16.66,4.23,8.55,72092.66,509.45,316.31,2.104,0.435,85.76,68575,-0.37,72325,7.22,73975,-1.29,True
20210311,58785,1.83,58945,17.19,59755,1.74,12,False,False,False,A4,A1,25.9,61.22,11.72,58857.52,52.46,343.43,5.786,0.806,93.72,58255,0.14,58985,21.89,60295,-1.16,True
20210311,57095,0.43,57955,4.19,58135,3.79,22,False,True,True,A2,sub-A,19.78,4.32,20.6,57855.24,392.42,103.18,3.05,0.401,41.48,54775,0.93,57925,7.24,58135,4.31,True
20210311,56405,0.83,57145,8.22,58135,2.82,22,False,True,True,A2,sub-A,19.78,16.44,7.42,56819.78,274.2,761.51,3.05,0.747,132.68,54775,0.93,57235,11.79,58135,3.34,True
20210311,55165,0.79,56255,8.0,57355,0.81,22,False,True,True,A2,sub-A,19.78,8.2,44.75,56145.91,497.78,114.33,3.05,0.724,145.36,54775,1.04,56355,12.69,58135,0.54,True
20210311,52375,0.51,52755,4.82,53255,0.48,19,False,True,True,A2,sub-A,20.48,5.96,8.29,52648.4,161.63,145.83,2.277,0.483,34.6,51895,-3.48,52695,8.0,54655,2.0,True
20210311,41715,7.13,41845,76.67,42125,7.77,14,False,False,False,B1,A7,24.03,134.54,77.21,41793.3,49.08,107.18,9.548,0.947,155.95,40975,0.23,41845,83.88,45415,-5.97,True
20210311,4095,0.86,4335,9.05,5065,1.76,11,False,False,True,A3,sub-A,24.78,27.03,6.57,4214.65,81.37,419.53,3.392,0.721,65.45,3535,1.59,4295,12.23,5065,0.87,True
20210311,17815,3.84,19245,25.19,21215,2.52,32,False,True,False,A5,A2,26.84,30.27,47.12,18840.81,672.92,541.8,9.806,0.889,577.2,17815,6.08,19305,36.92,22975,-2.69,True
20210310,81395,0.92,81445,9.61,81735,0.96,11,False,True,True,A3,sub-A,24.08,38.64,6.32,81417.74,15.98,122.5,2.682,0.571,19.85,80095,2.42,81445,10.83,82135,2.59,True
20210310,7895,3.38,8345,33.09,9785,3.29,27,False,True,False,A6,A3,35.85,78.12,26.87,8130.85,160.36,584.42,7.267,0.927,305.53,6295,1.5,8255,35.54,10855,-7.2,True
20210310,6655,1.22,7405,12.83,8185,1.3,27,False,True,False,A4,A1,35.85,12.98,103.28,7345.58,360.97,56.86,7.267,0.697,133.59,6295,1.5,7575,17.9,10855,-7.73,True
20210310,65815,6.47,67085,9.01,71755,0.9,42,False,False,True,A3,sub-A,27.64,11.98,13.16,66085.0,1323.31,1508.96,3.917,0.698,403.35,65815,5.48,66685,14.29,72295,-0.22,True
20210310,63385,0.67,64685,6.64,65695,4.83,39,False,True,True,A3,sub-A,27.04,20.94,4.72,64014.25,440.66,2450.84,4.23,0.624,144.27,60295,0.39,64905,11.18,65695,2.7,True
20210310,60955,1.26,61915,12.37,65695,2.22,39,False,True,True,A3,A1,27.04,44.07,8.43,61406.74,321.13,2104.3,4.23,0.762,386.56,60295,0.4,61975,16.97,65695,0.1,True
20210310,50865,1.07,51005,11.34,51525,1.14,15,False,True,True,A4,A1,29.93,31.51,8.5,50934.18,46.68,216.88,3.929,0.681,40.7,49975,1.39,51065,14.21,52255,-0.36,True
20210310,4455,1.36,5265,13.21,6175,4.65,21,False,True,True,A4,A1,33.51,22.74,13.56,4940.21,313.25,658.61,5.36,0.815,165.65,3295,3.9,5305,16.9,6175,2.61,True
20210310,36015,2.66,36535,26.72,38375,2.68,32,False,True,False,A5,A2,33.06,68.15,20.82,36284.95,183.78,753.97,5.042,0.924,322.61,34975,2.3,36585,33.78,40135,1.07,True
20210310,35575,2.93,35725,31.78,36555,3.17,32,False,True,False,A6,A3,33.06,122.02,21.15,35645.08,48.37,349.71,5.042,0.897,145.73,34975,2.3,35775,37.19,40135,0.81,True
20210310,3345,0.76,4205,7.33,5105,0.74,21,False,True,True,A4,sub-A,33.51,7.42,58.95,4144.34,413.3,65.16,5.36,0.556,88.38,3295,3.9,4395,10.78,6175,-2.04,True
20210310,29335,13.69,30795,20.13,33775,7.31,29,False,False,True,A4,A2,25.04,27.86,27.34,29675.0,1393.29,1779.72,7.754,0.665,846.3,29335,19.28,30275,28.33,33775,10.33,True
20210310,19565,0.62,20965,6.17,21865,2.56,22,False,True,True,A3,sub-A,33.05,6.59,20.25,20738.0,627.08,255.72,4.736,0.486,111.44,19015,-1.77,21065,10.69,21865,1.43,True
20210309,82725,0.68,83045,6.39,85375,1.85,19,False,False,True,A4,sub-A,33.75,56.39,3.62,82848.6,94.68,1846.06,4.845,0.394,57.91,81775,-3.35,82985,10.39,85375,0.29,True
20210309,8145,0.74,8675,7.67,9595,0.76,13,False,True,True,A4,sub-A,39.84,11.58,9.14,8482.73,207.04,328.68,4.996,0.558,60.66,7975,-1.91,8685,12.45,9775,0.06,True
20210309,77575,5.25,79675,12.8,81655,5.85,32,False,False,True,A4,A1,28.26,12.98,94.19,79415.73,1556.73,268.83,4.953,0.521,495.96,77575,9.12,79625,16.83,81655,2.88,True
20210309,76485,1.22,76645,10.68,77455,2.17,12,False,False,True,A4,A1,31.42,51.04,6.72,76552.72,51.81,493.39,3.608,0.768,65.77,75775,-3.72,76675,13.67,77455,2.39,True
20210309,70195,0.4,70225,23.02,70595,2.36,18,False,True,False,A5,A2,32.58,213.08,13.17,70211.93,7.83,158.82,8.787,0.645,40.89,68815,-0.15,70225,29.48,71695,-0.75,True
20210309,69685,1.7,69825,16.77,70645,1.66,18,False,True,False,A4,A1,32.58,64.99,11.14,69750.65,46.92,343.05,8.787,0.678,81.47,68815,-0.15,69835,20.62,71695,-0.67,True
20210309,65165,1.72,65545,17.6,66335,1.75,19,False,True,True,A5,A1,35.67,29.94,18.27,65394.13,145.09,298.01,7.885,0.789,115.87,64255,-0.93,65555,19.86,67015,-2.1,True
20210309,64465,1.2,64915,12.12,65365,1.18,19,False,True,True,A4,A1,35.67,12.42,68.46,64866.87,203.85,46.33,7.885,0.647,68.62,64255,-0.85,64965,19.13,67015,-2.28,True
20210309,62865,7.7,62945,98.22,63315,9.62,4,False,False,False,B1,A9,40.57,341.24,67.65,62902.98,24.54,155.14,11.413,0.976,159.58,61975,-7.0,62945,96.71,64135,-5.78,True
20210309,59935,0.91,60555,6.54,61505,0.65,16,False,False,True,A4,sub-A,39.3,8.52,9.99,60357.41,278.34,297.54,4.887,0.492,61.66,59935,2.69,60605,13.2,61855,-1.89,True
20210309,59085,12.63,59185,130.47,59315,11.3,3,False,True,False,B1,B1,37.05,150.74,284.15,59165.58,44.81,29.8,9.156,0.986,130.26,57655,0.99,59195,137.29,59815,2.7,True
20210309,56365,2.84,56385,15.69,56535,1.58,7,False,False,True,A5,A1,40.16,60.61,10.7,56374.24,8.64,61.39,4.444,0.684,12.36,55735,-0.03,56385,16.08,56815,-2.51,True
20210309,50645,1.08,50815,10.21,51685,1.02,16,False,True,True,A4,A1,31.65,36.34,6.96,50722.61,56.12,367.27,4.149,0.656,56.62,49855,2.81,50835,12.2,52375,0.33,True
20210309,49855,3.42,50295,4.94,51485,0.5,16,False,True,True,A3,sub-A,31.65,5.44,13.18,50083.04,478.32,247.4,4.149,0.463,62.69,49855,6.23,50275,13.47,52375,0.19,True
20210309,44725,123.94,45265,1199.14,46455,119.16,1,False,False,True,C1,C1,46.6,2118.42,1200.1,45041.6,205.76,455.21,565.423,0.994,3689.69,41935,-10.02,45315,1298.73,49735,-14.59,True
20210309,34975,29.57,36695,44.15,41085,4.39,40,False,True,False,A5,A4,7.2,47.75,132.02,35976.44,1813.81,822.21,9.439,0.959,2531.4,34975,32.77,37575,50.66,41815,3.71,True
20210309,1905,1.18,4205,11.74,6225,5.61,31,False,True,True,A4,A1,35.58,20.53,11.87,3274.7,879.47,1907.51,5.812,0.679,379.61,1615,0.75,3695,16.89,6225,5.05,True
20210309,17725,1.4,18155,13.37,20305,1.41,18,False,False,True,A5,A1,42.98,46.81,9.16,17925.75,144.32,924.51,9.917,0.557,168.58,17095,0.7,18165,19.32,20305,-1.74,True
20210309,16025,2.99,16245,30.86,16785,3.15,10,False,True,False,A7,A3,39.91,58.33,29.15,16155.0,83.75,210.07,6.139,0.94,113.14,15535,-2.22,16235,32.26,16975,0.77,True
20210308,84155,1.45,84235,11.26,84735,1.14,9,False,True,True,A4,A1,31.19,43.42,7.51,84191.62,28.95,209.93,4.978,0.668,34.23,83575,-2.03,84245,14.47,84895,1.16,True
20210308,81685,0.8,82105,7.8,83455,1.28,9,False,False,True,A4,sub-A,32.21,16.8,9.75,82061.91,227.81,491.76,4.073,0.439,27.15,81415,1.45,82085,10.28,83455,3.72,True
20210308,79155,0.63,79665,6.12,80265,0.61,22,False,False,True,A3,sub-A,33.59,7.07,13.07,79544.57,220.65,149.62,4.681,0.451,42.83,78295,1.99,79585,9.08,81295,-1.53,True
20210308,73825,0.9,74595,8.74,76215,0.88,30,False,False,True,A4,sub-A,34.98,14.86,9.07,74287.96,298.22,612.54,5.653,0.592,124.94,72775,-0.31,74635,15.49,76855,-1.4,True
20210308,65795,0.96,66215,10.09,66635,1.06,20,False,True,False,A3,A1,22.66,10.47,45.38,66163.13,188.36,54.45,4.887,0.635,64.99,64975,1.37,66155,14.1,68215,-0.14,True
20210308,64975,7.49,66335,15.38,68215,7.98,20,False,True,False,A3,A1,22.66,27.09,15.42,65393.78,882.69,1943.64,4.887,0.544,522.27,64975,8.86,66405,20.11,68215,7.84,True
20210308,5105,0.68,5225,6.22,6055,0.75,16,False,True,True,A3,sub-A,25.92,30.72,3.88,5156.68,38.75,384.01,3.024,0.492,35.18,3535,-2.14,5325,8.06,6055,-1.26,True
20210308,46855,9.21,48295,13.44,52015,3.74,39,False,False,True,A4,A1,28.3,20.02,16.29,47095.11,1345.33,2072.14,5.016,0.662,608.64,46855,8.76,47695,19.4,52015,3.22,True
20210308,38365,1.16,39045,11.58,39725,1.15,22,False,False,True,A4,A1,32.38,11.81,71.68,38978.53,310.37,64.11,5.5,0.728,102.85,37615,-0.97,38925,15.54,41095,-2.99,True
20210308,32505,0.96,33355,9.39,35215,1.54,43,False,True,False,A4,sub-A,32.13,19.41,8.29,32974.98,313.29,919.72,5.851,0.612,161.35,28975,-0.02,33325,14.59,35215,-0.47,True
20210308,29965,2.65,31645,26.42,33345,2.66,43,False,True,False,A5,A2,32.13,27.14,139.0,31463.77,766.67,187.63,5.851,0.936,553.83,28975,0.06,31545,33.29,35215,-2.01,True
20210308,25085,0.73,25735,7.52,26625,0.74,24,False,True,True,A3,sub-A,31.23,9.64,11.89,25545.0,269.06,273.59,6.517,0.49,73.75,23215,1.72,25835,14.59,26695,6.49,True
20210308,24155,0.71,24865,7.37,25575,0.73,24,False,True,True,A3,sub-A,31.23,7.56,40.87,24790.94,321.32,74.44,6.517,0.482,70.62,23215,1.72,24755,13.06,26695,5.91,True
20210307,4375,18.96,5845,189.66,10175,27.33,12,False,True,True,B2,B1,43.68,474.1,149.28,5142.59,521.88,2077.34,177.054,0.957,3889.42,1375,-13.76,5705,210.97,10175,24.46,True
20210307,39985,2.8,40745,27.79,42405,2.77,35,False,True,False,A5,A2,28.19,48.66,28.03,40436.72,290.46,631.86,8.981,0.884,387.55,38575,10.33,40735,35.7,44935,-4.88,True
20210307,38695,3.23,39425,32.04,42765,3.21,35,False,True,False,A6,A3,28.19,101.26,22.75,39051.2,249.48,1391.48,8.981,0.91,669.45,38575,11.53,39595,37.15,44935,-4.25,True
20210307,36815,2.98,37175,28.67,38455,5.93,13,False,False,False,A5,A2,31.11,99.87,19.67,36984.63,121.35,772.16,6.082,0.933,283.76,36295,4.78,37155,35.09,38455,7.25,True
20210307,28735,6.18,30465,33.82,33175,6.14,27,False,True,False,A5,A3,19.27,50.38,41.04,29754.97,792.93,1219.8,7.739,0.917,1142.95,28735,11.31,30515,39.08,33175,6.41,True
20210307,28735,19.92,29145,30.3,30095,3.08,27,False,True,False,A4,A3,19.27,30.62,260.27,29078.73,440.09,64.88,7.739,0.934,343.14,28735,25.05,29345,38.4,33175,0.27,True
20210307,27285,8.69,27485,90.45,28135,8.98,10,False,True,False,B1,A9,47.38,219.37,72.36,27389.43,69.71,264.87,18.445,0.961,286.84,24775,0.26,27485,102.3,28615,2.37,True
20210307,25725,2.79,25885,33.97,27525,3.39,10,False,True,False,A8,A3,47.38,234.54,19.95,25794.55,47.61,701.57,18.445,0.82,237.12,24775,0.26,26035,36.08,28615,1.62,True
20210307,22075,1.61,22745,16.15,23905,1.6,24,False,True,False,A5,A1,41.67,24.05,19.61,22506.9,266.55,409.74,9.42,0.74,153.66,20575,5.42,22845,21.96,24655,0.03,True
20210307,20705,4.14,21815,41.38,22955,4.08,24,False,True,False,A8,A4,41.67,42.51,217.56,21700.56,509.0,124.66,9.42,0.958,491.82,20575,7.76,21685,46.19,24655,-0.22,True
20210307,11675,8.38,12535,85.94,14535,8.64,24,False,False,True,B1,A8,56.44,158.52,82.74,12177.48,323.03,775.66,32.996,0.958,939.4,11105,1.37,12505,100.1,16375,-12.79,True
20210306,83435,18.94,84105,26.62,85495,6.34,13,False,False,False,A5,A2,25.16,27.06,181.77,83962.42,803.38,149.89,7.093,0.853,476.46,83435,19.23,84125,33.64,85495,5.38,True
20210306,81735,0.9,82145,9.02,82505,1.56,5,False,True,True,A5,sub-A,45.51,9.27,46.47,82099.18,186.25,46.58,6.987,0.544,41.19,81655,2.15,82145,13.67,82505,1.34,True
20210306,78095,2.66,79105,26.27,80125,2.59,15,False,True,False,A6,A2,40.89,26.86,152.8,79003.04,462.25,101.85,9.476,0.897,303.97,77575,-0.91,78985,34.32,80215,1.22,True
20210306,75055,1.02,75245,11.74,76495,2.44,21,False,True,False,A4,A1,34.7,77.37,6.94,75135.24,55.96,781.32,6.277,0.683,100.64,73495,3.09,75255,14.84,76495,3.8,True
20210306,73495,6.78,74435,28.43,76495,4.15,21,False,True,False,A6,A2,34.7,47.77,29.88,73975.0,450.62,902.83,6.277,0.911,513.76,73495,9.87,74575,33.87,76495,5.51,True
20210306,70955,3.89,71265,38.51,73375,10.44,18,False,True,False,A7,A3,36.2,300.48,22.21,71080.12,93.34,1582.89,28.468,0.852,538.66,67975,-1.69,71395,43.22,73375,8.58,True
20210306,69385,7.13,70435,71.67,71495,7.13,18,False,True,False,B1,A7,36.2,73.64,376.88,70320.1,477.51,116.94,28.468,0.956,779.8,67975,-1.69,70455,86.25,73375,-1.86,True
20210306,66095,1.96,66455,21.3,67855,8.41,20,False,False,False,A4,A2,23.95,135.88,12.66,66246.95,108.25,1456.01,7.513,0.886,307.06,64975,-0.94,66495,26.91,67855,6.54,True
20210306,40945,2.69,41155,26.29,41725,2.58,17,False,False,False,A3,A2,13.32,54.88,23.05,41058.74,75.97,226.68,4.297,0.915,144.86,40255,-0.1,41165,30.97,43135,-2.61,True
20210305,60895,6.2,61835,7.3,65395,0.73,38,False,False,True,A1,sub-A,12.65,7.47,41.4,61485.0,1609.77,364.08,2.269,0.76,379.11,60895,3.56,62085,11.79,66535,-0.83,True
20210305,58665,11.7,58925,108.79,59675,10.93,1,False,False,False,B1,B1,18.15,236.88,92.73,58803.15,94.55,302.73,5.854,0.994,522.31,57895,0.88,58935,121.1,60775,0.88,True
20210305,55005,0.93,55575,9.27,56435,0.93,12,False,True,True,A2,sub-A,17.57,12.73,12.76,55387.76,230.92,288.7,2.661,0.78,107.94,54775,0.27,55375,11.78,56455,2.5,True
20210305,54775,2.38,54895,4.38,55135,0.43,12,False,True,True,A2,sub-A,17.57,4.44,33.08,54878.67,108.62,18.29,2.661,0.393,16.9,54775,2.57,54925,8.54,56455,1.62,True
20210305,52365,7.79,52425,96.62,52515,11.04,6,False,True,False,B1,A9,15.57,143.98,117.7,52403.41,22.24,34.1,12.722,0.906,77.48,50575,0.55,52425,102.55,54655,-0.79,True
20210305,51625,3.76,52515,37.01,54655,7.45,6,False,True,False,A5,A3,15.57,90.33,29.5,52091.08,317.56,1218.65,12.722,0.922,826.6,50575,0.55,52325,45.51,54655,6.65,True
